Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","1999","1999","","112.74","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2000","2000","","111.22","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2001","2001","","110.6","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2002","2002","","110.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2003","2003","","104.61","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2004","2004","","95.52","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2005","2005","","99.91","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2006","2006","","102.01","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2007","2007","","102.55","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2008","2008","","102.89","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2009","2009","","102.97","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2010","2010","","102.92","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2011","2011","","102.74","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2012","2012","","104.32","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2013","2013","","102.44","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2014","2014","","100.75","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2015","2015","","100.03","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2016","2016","","99.22","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2017","2017","","98.35","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2018","2018","","97.53","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2019","2019","","96.74","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2020","2020","","96.06","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2021","2021","","95.71","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2022","2022","","95.21","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2023","2023","","94.73","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01359.90","Other fruits, n.e.c.","2024","2024","","94.27","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1961","1961","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1962","1962","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1963","1963","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1964","1964","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1965","1965","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1966","1966","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1967","1967","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1968","1968","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1969","1969","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1970","1970","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1971","1971","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1972","1972","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1973","1973","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1974","1974","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1975","1975","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1976","1976","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1977","1977","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1978","1978","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1979","1979","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1980","1980","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1981","1981","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1982","1982","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1983","1983","","268.48","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1984","1984","","320.25","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1985","1985","","329.84","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1986","1986","","304.91","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1987","1987","","171.63","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1988","1988","","212.86","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1989","1989","","209.03","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1990","1990","","147.09","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1991","1991","","147.66","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1992","1992","","145.55","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1993","1993","","59.45","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1994","1994","","80.54","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1995","1995","","91.86","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1996","1996","","99.34","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1997","1997","","97.04","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1998","1998","","87.25","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1999","1999","","89.17","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2000","2000","","85.34","E","Estimated value"
